review_text,label,date,app_version
aplikasi ini dibuat agar menjaga lingkungan amplop2 desa kecamatan dan dukcapil tetap aman jadi akan terus susah di aplikasikan ke masyarakat online tapi harus offline ketika mau ngurus offline disuruh online dulu ketika mau ngurus online disuruh barcode QR depan petugas (offline) tau kan akhirnya gimana,0,2025-12-23 16:48:03,2.0.4
sudah lama IKD onlein hilang dan ternyata bisa lagi dan bisa tersimpan,1,2025-12-23 16:09:12,2.0.4
sangat puas,1,2025-12-23 14:40:18,2.0.1
sangat membantu apabila saat tidak bawa KTP fisik,1,2025-12-23 13:44:42,2.0.4
"Biarkan bintang yang bicara, simple, minimalis, sesuai dengan fungsinya pertahankan! Terimakasih",1,2025-12-23 13:06:06,2.0.4
sangat baik,1,2025-12-23 12:14:38,2.0.4
"aplikasinya kurang bagus,mau swafoto gagal trus...",0,2025-12-23 12:11:38,2.0.4
"qplikasi tidak berguna, mempersulit masyarakat, login aja gk bisa masuk",0,2025-12-23 11:14:11,2.0.4
bagus,1,2025-12-23 10:54:54,2.0.4
email ga masuk masuk dari kemaren,0,2025-12-23 09:49:24,
"digital TPI masih ke dukcapil buat scan, kan bisa otp by SMS kocak",0,2025-12-23 09:32:32,
"sangat membantu ketika lupa bawa kartu KTP, fiturnya lengkap",1,2025-12-23 09:15:40,2.0.4
"Tidak kompetibel, kenapa?",0,2025-12-23 09:09:20,
Cukup memudahkan.,1,2025-12-23 08:34:20,2.0.4
mau download akte lahir aja harus pinjam hp buat scan barcode,0,2025-12-23 08:32:19,2.0.4
"uninstall, daftar aplikasinya ruwet, kenapa aplikasi dari pemerintah banyak yang merepotkan sesuai dengan pelayanan di dunia nyata",0,2025-12-23 07:35:00,
"aplikasi kaya engga guna, katanya digital tapi dalam urusan masih harus Foto Copy, isi dan fitur cuma menampilkan KTP dan KK",0,2025-12-23 04:33:36,2.0.4
"kalau memang sudah digital kenapa harus daftar offline dlu di depan petugas, ini rawan calo dan pungli sih menurut saya apk anomali",0,2025-12-23 00:01:27,2.0.4
kadang Crash waktu daftar IKD pas scan Qr harus datang ke petugas ini gmna? padahal saya butuh cepet E ktp saya rusak tak terbaca nah saya butuh copy an E-KTP saya untuk syarat perpanjangan kontrak kerja.,1,2025-12-22 20:49:19,2.0.4
"gabisa daftar loading gagal terus,",0,2025-12-22 20:44:58,2.0.4
preet lah...,0,2025-12-22 20:25:07,
Belum bisa dikatakan berguna,0,2025-12-22 19:14:33,
Setelah update jadi ribet harus buat akun baru ke kantor pusat padahal sudah pernah buat akun sbelum nyaa,0,2025-12-22 18:31:32,2.0.4
sangat puasss,1,2025-12-22 16:46:05,2.0.4
"email ga masuk2, nyusahin aja padahal penyimpanan ga penuh, biaya anggaran buat aplikasi nya di kantongi mangkanya aplikasi ini jadi jelek, harus nya anggaran yang turun buat bikin aplikasi di pakai semua untuk aplikasi ini biar bagus gini nih saya bulak balik luar kota ngurusin KTP jadi ribet,",0,2025-12-22 16:26:34,2.0.4
Saya kasih bintang 1 karena tidak sesuai dengan penggunaan dan tujuannya. Adanya aplikasi untuk mempemudah mengurus ini dan itu malah respon baliknya juga susah dan lambat. Status sampai skrg masih terpending pada hal sangat d butuhkan. saya rubah penilaian jika sesuai apa yang saya pernah adukan sampai skrg masih dalam status pending.,0,2025-12-22 15:44:49,2.0.4
tidak kompatibel buat android 12,0,2025-12-22 15:30:43,
mau bikin skp malah gk ada menunya,0,2025-12-22 15:16:50,2.0.4
kenapa tidak bisa di akses ya,1,2025-12-22 14:14:19,2.0.4
gua kasih bintang 1 karena bapak gua android nya baru tapi gak kompatibel maksudnya? versi android 10 gak kompatibel? ini buat orang orang yang kaya dan banyak duitkah? gua versi 15 masih bisa download game lama ini buat data harus ngeluarin harga hp 5 juta kah ? nyusahin warga heran gua mah,0,2025-12-22 12:50:40,2.0.4
kirain bisa lihat e KTP juga di ikd eh taunya suruh daftar offline dulu di dukcapil mana jauh lagi tempat nya tolong dong di perbarui kalo mau bikin aplikasi online ini sama saja namanya setengah online setengah offline pusing-pusing,0,2025-12-22 11:58:31,
"Ribetttt Pemerintah Bikin Ribeetttttt Pin Reset aja gak bisa, harus ke dukcapil ribetttttttttt",0,2025-12-22 10:48:17,2.0.4
"ribet,harus segala dpan petugas bukanya di permudah malah bikin ruett",0,2025-12-22 09:20:17,2.0.4
"Katanya E KTP tapi pas daftar masih juga harus ke dukcapil, aplikasi sampah masa buat scran barcode kudu antri panas² an kocakk, rakyat miskin di persulit",0,2025-12-22 09:03:56,
memudahkan,1,2025-12-21 21:33:56,2.0.4
apk sangat bagus,1,2025-12-21 20:06:23,
keren,1,2025-12-21 19:33:08,2.0.4
gak bisa daftar.,0,2025-12-21 15:16:10,2.0.4
good,1,2025-12-21 14:55:16,2.0.4
aplikasinya Jelle sekali,0,2025-12-21 11:48:06,2.0.4
masa daftar harus depan petugas buat apa diadakan aplikasi klo harus ke petugas mending datang langsung app tidak mendukung,0,2025-12-21 10:41:07,2.0.4
"payah,ribet",0,2025-12-21 04:55:16,
mantap,1,2025-12-21 03:14:51,2.0.4
"bikin aplikasi asal asalan bukan mempermudah malah mempersulit login aja susah nya minta ampun aplikasi apaan kek gini, makin tertinggal aja Indonesia ini aplikasi pemerintah aja kek gini",0,2025-12-20 21:50:34,2.0.4
ga bisa lihat akte sendiri,0,2025-12-20 20:21:50,2.0.4
Ini aplikasi aman ga??? kok ada diberita kompas Jambi 3 des 2025 ada org palembang a.n Warsono uangnya habis direkening sebesar 11.9jt...Tolong jaga dokumen pribadi,0,2025-12-20 20:09:01,2.0.4
setiap pembaharuan/update harus registrasi ulang.,0,2025-12-20 18:19:36,2.0.4
terima kasih,1,2025-12-20 15:58:30,2.0.1
applikasi nya jelek banget. baru aja d buka harus registrasi ulang,0,2025-12-20 14:39:53,2.0.4
suka,1,2025-12-20 14:35:24,2.0.1
"kirain jd mudah, g taunya ribet",0,2025-12-20 14:30:29,2.0.4
tidak bisa mendaftar sendiri,0,2025-12-20 14:03:38,
bagus,1,2025-12-20 13:10:11,2.0.4
"apk gak guna verifikasi kudu sama orang kelurahan bukannya mempermudah malah memper sulit sumpah gak ada gunanya juga nih KTP Digital, ini fungsinya buat apa dah? mau jual data kah?",0,2025-12-20 11:58:08,2.0.4
"login pake sandi yg seperti biasa, bisa tapi tiba2 pas mau login lagi gabisa, dibilang sandi salah semenjak update jadi error mulu",0,2025-12-20 09:16:13,2.0.4
lama loding ya degan disuruh donlod ulang lama,0,2025-12-20 08:41:03,2.0.1
"Aplikasi apa ini? Bener2 gak berguna, masa bolak-balik harus daftar lagi? Ngulang lagi.",0,2025-12-20 07:40:35,2.0.4
saya sudah daftar di hp lama tp ganti kok mapa gak bisa di gunakan ikd nya kenapa,1,2025-12-20 07:03:48,2.0.4
"Sekelas indonesia negara besar, mantan macan asia,aplikasi begini😭....kemarin ke dukcapil berhasil, giliran sampe rumah gak bisa login",0,2025-12-20 06:20:55,
Ok bgt,1,2025-12-20 06:16:49,2.0.1
"Pasti anggaran aplikasi nya di korupsi, masa aplikasi negara seburuk ini🥹🤧",0,2025-12-20 05:24:30,
wah,1,2025-12-19 23:56:31,
sangat baik,1,2025-12-19 23:21:12,2.0.4
ngeri² sedep ama aplikasi pemerintah,0,2025-12-19 22:01:34,2.0.4
aplikasi pemerintah tpi tidak berkualitas keluar sendiri kl mau buka aplikasi harus masukin identitas lagi kacau,0,2025-12-19 21:12:01,
kok gak support aplikasinya ya menyedihkan,0,2025-12-19 20:49:00,2.0.4
"Mau pengajuan akta lahir anak yang sudah memiliki NIK, tapi pas isi data, biodata tidak muncul",0,2025-12-19 19:58:00,2.0.4
bagus,1,2025-12-19 19:49:08,1.2.2
setiap update kok malah login ulang masa gitu si sekelas aplikasi pemerintah kaya gitu tolong di perbaiki kalau udh login pas aplikasi update malah ngulang ngisi lagi,0,2025-12-19 19:45:22,
bagus,1,2025-12-19 19:36:57,
"Masih Sampah, sekelas pemerintah dengan Sumber daya melimpah , gak bisa bikin aplikasi yg bener bener manfaat. buang buang uang rakyat aja.",0,2025-12-19 19:35:43,2.0.4
DAFTAR AJA BISA GAGAL PAYAH,0,2025-12-19 19:11:42,
Simpel..tapi ga bisa di handphone saya di fitur pelayanan ga bisa ke buka,1,2025-12-19 18:51:33,2.0.4
Good Job,1,2025-12-19 18:01:16,2.0.4
Sangat bagus dan membantu,1,2025-12-19 17:44:56,2.0.1
Tambahkan menu download dokumen. kita butuh fisik dokumen tapi tidak bisa didownload dan tidak bisa juga di sceenshoot,0,2025-12-19 17:24:34,2.0.4
jelek banget aplikasi gak berguna ikd gak ada manfaat,0,2025-12-19 16:48:23,2.0.4
smakin mudah terimakasih,1,2025-12-19 15:34:43,2.0.4
"buang buang duit, daftar harus ke kecamatan, iya kalo bisa, ini buat akun nya aja gak bisa, apk nya gak bisa ngirim ke email padhal email udah bener, bikin aplikasi kayak gak niat... hapus sekalian, bikin ribet orang aja..",0,2025-12-19 14:46:22,2.0.4
nglemot,0,2025-12-19 09:04:38,2.0.4
sangat bagus,1,2025-12-19 08:58:30,2.0.4
Mantap jiwa,1,2025-12-19 07:55:54,2.0.4
SAMPAH,0,2025-12-19 07:04:54,2.0.4
"sebelum KTP saya jadi, saya bisa mengakses IKD tetapi setelah KTP saya jadi kenapa tidak bisa di akses dan tulisannya tidak terdaftar di aplikasi ini, apa memang seperti itu kalo sudah punya KTP fisik, IKD nya tidak berlaku? jika begitu tolong dibantu untuk penghapusan akun saya, Terimakasih",1,2025-12-19 06:10:55,2.0.4
"Aplikasi abal² belum siap tayang, bikin pusing 7 keliling, setiap mau cek KTP harus login di tambah lagi saat verifikasi mukal Gagal terus, take down percuma Menuhin room aja",0,2025-12-18 22:15:41,2.0.4
"setelah updet malah kacau mau kirim qr gbs, payahh",0,2025-12-18 21:08:44,2.0.4
bagus,1,2025-12-18 20:38:32,
aplikasi pemerintah bukan nya mempermudah. sama sulitnya Dengan pelayanan offline. harus di perbaiki,0,2025-12-18 19:29:22,2.0.4
pengen masuk tapi lupa pin gimna caranya,0,2025-12-18 18:48:43,2.0.1
"buka menu pelayanan tp cuma loading saja,,padahal wifi jaringan nya kenceng",0,2025-12-18 18:47:52,2.0.4
"sangat kecewa setelah update semua data hilang dan tidak bisa loading lagi malah di suruh registrasi,sangat kecewa,",0,2025-12-18 18:30:11,
parah ga bisa di buka,0,2025-12-18 18:27:07,2.0.4
mantap,1,2025-12-18 17:58:56,2.0.4
"aplikasi tolol, screnshoot ktp aja ga bisa , katanya privasi padahal pin aja udah di masukin, ga jelas , yg bkin ni aplikasi kurang mampuh, ga jelass....",0,2025-12-18 17:23:58,2.0.4
apk bodoh ga guna apk bikin emosi JD ga bisa setelah update yg bikin terlalu pinter apa makin bodoh ini,0,2025-12-18 16:26:57,2.0.4
sangat membantu sekali,1,2025-12-18 13:35:03,1.2.2
prosesnya cepat,1,2025-12-18 12:23:05,2.0.4
"Digitalisasi bukannya makin memudahkan,malah semakin mempersulit disaat dibutuhkan,aplikasi lemot data tidak tampil jadi tdk terdaftar,gmn ini pemerintah",0,2025-12-18 11:15:20,
ini aplikasi buat apa. kalau butuh data untuk di cetak kagak bisa!! di capture aja ga bisa boro2 di download. kan jem.......,0,2025-12-18 10:18:39,2.0.4
"tolong dong di permudah untuk cetak fisik dokumen,ga bisa di print ,ga bisa di jadikan pdf,mengajukan permohonan cetak kartu juga tidak di verifikasi bagai mana ini?",1,2025-12-18 06:19:06,
"percuma ada aplikasi ini,, tdk ada respon saat melakukan pembaharuan kk,,,,, buruk buruk buruk",0,2025-12-18 05:26:00,2.0.4
"Verifikasi lucu harus datang kelokasi, Katanya digital, kok masih kaya E-KTP nyatanya masih di fotocopy wkwk",0,2025-12-18 05:21:43,
"baru buka aplikasi minta ijin akses galeri, akses microphone, musik dan lain2 buat apa apakah harus mengakses semua galeri kita,, kan aplikasi hanya untuk melihat identitas akses camera mungkin saat verifikasi wajah, akses microphone untuk apa,, untuk upload foto misalkan akses terbatas kan bisa bukan harus diakses semua,,",0,2025-12-18 01:48:05,
sangat membantu dan kami puas pelayanan nya,1,2025-12-17 20:56:24,2.0.4
kalau pindai kode Qr harus d depan petugas. agak susah krna d lampung pelayanan sangat di persulit.,0,2025-12-17 20:42:44,2.0.4
kebanyakan dikorup,0,2025-12-17 20:15:18,2.0.4
aplikasii ini sangt bermanfaat untuk surat kk dan ktp secra digitlll dftr mudh di dukcpilll simpelll mudh diphmii kmbangkn tingktan lgii ya aplikasiny supya bisa cetakk kk dan ktp scra mndrii melaluii aplikasi ikd,1,2025-12-17 19:32:23,2.0.4
menu pelayanan gabisa dibuka. tolong betulin.saya mau print kk,0,2025-12-17 17:37:31,2.0.4
"aplikasi bodoh, kalau dibuat untuk online kenapa harus verifikasi ke kantor. SDH aja GK perlu lewat aplikasi ini namanya pemborosan uang negara",0,2025-12-17 16:31:57,2.0.4
terlalu sering minta update. loading lama. untuk keperluan administrasi tetap harus pakai data fisik.,0,2025-12-17 12:38:52,
kenapa file tidak bisa di download?,0,2025-12-17 11:56:57,2.0.4
daftar offline? buat dapet kode qr? ngapain ada aplikasi ini? ih cape banget,0,2025-12-17 11:01:03,
aplikasi online tpi QR nya harus minta ke petugas sama aja offline kita harus dtng ke kantor nya aneh bngt ... klo online seharusnya gk perlu untuk dtng ke kantor QR bisa d kirim lewat Email.,0,2025-12-17 10:17:44,2.0.4
"sekelas aplikasi pemerintahan tapi lama loadingny, ga bisa melakukan menu pelayanan",0,2025-12-17 10:13:02,2.0.4
terbaik,1,2025-12-17 10:07:52,2.0.4
"ga guna sih ini aplikasi, mau ubah data KK tetap harus datang ke dukcapil terdekat!",0,2025-12-17 09:53:07,2.0.4
"proses pendaftaran yang ribet, (kecuali anda membayar lebih agar dapat slot jalur langit), datang senin pagi pulang senin maghrib, dan itu pun belum selesai hadeh, tolong ini admin di evaluasi lagi mulai dari sistem aplikasinya dan petugas capil itu sendiri. Terimakasih",0,2025-12-17 09:35:52,2.0.4
"pengajuan pembuatan akta lahir udah 2 minggu statusnya berhenti di pembuatan akta terus..hufffft sempet pindah setatusnya ke pengajuan TTE cuma selang berapa jam pindah lg ke pembuatan akta lagi,tolong dong dibantu",0,2025-12-17 09:02:19,2.0.4
"aplikasi gak guna, percuma online kalau pendaftarannya harus berhadapan dengan petugas",0,2025-12-17 08:53:34,2.0.1
aplikasi ini tidak membantu waktu mau di gunakan selalu minta di update ulang. aplikasi pemerintahan kok buruk,0,2025-12-17 06:54:05,2.0.4
sangat cocok,1,2025-12-17 06:18:23,2.0.4
aplikasi kagak niat,0,2025-12-17 01:35:28,
sangat memudahkan penguna,1,2025-12-17 00:00:03,2.0.4
"awal pembuatan sgt bagus tpi saat ini malah tidak bisa di akses , ada apa denganmu?",0,2025-12-16 23:36:57,2.0.4
aplikasi yang ga guna,0,2025-12-16 23:26:07,
apk ngalierken,0,2025-12-16 22:06:18,
"kenapa aplikasi ini gak bisa di download di hp ku pdhl sblumnya bisa dan tidak bisa di buka lalu sy hapus lagi , sy donlod lagi gk bisa pdhl sudah punya akun, di update pun gk bisa.",0,2025-12-16 21:06:25,
ngeri banget. beberapa jam setelah pemasangan. spam calling masif. ngeri ngeri. kecewa krn daftarin ini.,0,2025-12-16 21:05:20,2.0.4
aplikasi bagus dan transparan,1,2025-12-16 20:43:50,2.0.4
DAFTAR KTP DI / VIA HAND PHONE VIVO YS20 G,1,2025-12-16 20:04:01,2.0.4
"ni aplikasi untuk melengkapi lewat aplikasi saja tetapi harus lewati petugas kelurahan untuk melengkapi prosesnya karna di butuhkan barkot dari petgas pemerintah tuk perlengkapan datanya,,",1,2025-12-16 19:41:53,2.0.4
gunanya aplikasi via mobil tuh apa si kalo bukan untuk permudah masyarakat.kenapa daftar aja kudu ke petugas di kecamatan terus gunanya aplikasi untuk apa kalo harus ke kecamatan jga.asli apk pemerintah semuanya lawak semua,0,2025-12-16 18:35:21,2.0.4
bagus.,1,2025-12-16 18:04:34,2.0.4
"aplikasi mempersulit hidup ,orang udah online harus daftar offline dulu kalo dikasih bintang 1 juga sebenarnya ga guna",0,2025-12-16 18:03:51,2.0.4
bagus,1,2025-12-16 17:52:26,
"IKD Yang belum bermanfaat sama sekali buat urus per ktp an di perbankan maupun dipemerintahan imbauanya saja yang keren Mari beralih ke Ktp Digital namun Pelayananya belum siap sama sekali jangankan buat mengurus berbagai administrasi , Fitur download file pdf pun tidak tersedia jika kita meminta cetak kartu KK dll hanya dikirim file melalui email yang tidak bisa langsung di cetak ke printer biasa , karena filenya masih berupa barkode yang dihubungkan ke dukcail",1,2025-12-16 17:03:45,
"terimakasih,Layanannya baik dan ramah.",1,2025-12-16 16:41:23,2.0.4
APK apa seperti ini. Begini produk buatan Negara. Jeleeeeekkkk banget dan gak sat set.,0,2025-12-16 16:35:33,2.0.4
"Terbantu dgn ada nya aplikasi ini.... mantap👍,",1,2025-12-16 16:20:46,2.0.1
selalu mempersulit urusan rakyat,0,2025-12-16 12:31:10,
"percuma ngapain ada apliasi gak bisa dapftar sendiri, malah haruh ke disduk",0,2025-12-16 11:04:28,
aplikasi tidak m3mbantu sama sekali terutama wilayah kab demak karena percuma adanya aplikasi mengurus dokumen tetap rumit,0,2025-12-16 09:26:12,2.0.4
Aplikasi ini sangat membantu dalam mencari data keluarga yang masih satu KK,1,2025-12-16 05:44:26,2.0.4
"sesuai aktual saja. 1. mau unduh KK, kirain tinggal download. ternyata harus buat permohonan dan prosesnya harus lewati 3 tahapan lagi (Penganuan TTE, verifikasi TTE, Tersertifikasi). Dalam hati (perasaan dokumen KK nya udah ada QR code TTE deh). Dan 1 minggu lebih belum selesai prosesnya. 2. pembuatan akta kelahiran niatnya biar ga ke capil karena walaupun singkat jadinya, tp antri nya lama. Daaan, setelah submit dokumen, 1 minggu lebih pun belum jadi. Nilai bintang 1 dulu.",0,2025-12-16 05:01:28,2.0.4
gunanya bagikan barcode apa....di scan barcode yang muncul tulisan GK jelas.... please dong...jgn buat malu indonesia,0,2025-12-15 23:37:13,2.0.4
bikin nyeseg. tidak aman. status anda bisa kapanpun hilang tanpa klarifikasi. dan tidak ada layanan pertanggungjawaban yg semestinya. ini ktp bukan kartu²an.,0,2025-12-15 22:09:33,
"kenapa tidak bisa daftar online,,,kenapa harus lewat petugas juga,,,percuma dong download apk nya kalau harus daftar offline juga",1,2025-12-15 22:03:51,2.0.4
demi apapun dah luama bet loginnya padahal hp android 11 ada paling 5-10x baru bisa masuk dia,0,2025-12-15 21:22:38,2.0.4
"Gimick doang ini aplikasi, ngajuin pembuatan akta kelahiran utk bayi, udah sebulan ga di proses proses ! buat apa online tapi ga ada yg memproses. pemerintah kerjanya ngapain aja selain bikin aplikasi gimick ??? gak ada manfaatnya !!",0,2025-12-15 21:05:05,2.0.4
ok,1,2025-12-15 20:26:12,
Poco x3 pro tidak bisa berjalan,0,2025-12-15 20:08:35,2.0.4
lansia yg gak punya hp kesulitan daftar.bikin sistem ribet gak profesional.masih harus ke kelurahan.buat apa bikin aplikasi.klo 1 akun 1 hp ini yg bikin termasuk agak bego???????,0,2025-12-15 19:55:22,
"Buruk, sama sekali gak berguna",0,2025-12-15 19:01:22,
ini buka digital kalo dftrnya masih harus scan barcod di petugas . bukan mempermudah tapi malah bikin repot,0,2025-12-15 18:08:30,2.0.4
sangat buruk.. tidak respon.. tulisan besar berubah jd kecil sendiri di tolak terus..,0,2025-12-15 18:07:38,
baik,1,2025-12-15 15:15:53,
wkwkwk aktivasi harus offline terus buat apa 🤣🤣 lawak lawak,0,2025-12-15 13:48:10,2.0.4
"buat pening kepala aja, bukannya mempermudah malah makin ribet.",0,2025-12-15 11:47:02,2.0.4
ngapain daftar online padahal sekarang serba digital ga masuk akal,0,2025-12-15 11:12:42,
"ampun dah ni aplikasi bukanya mempermudah malah mempersulit, tinggal kirim kode via gmail aja lama benerr, gangguan muluu perbaiki lahh jan malah bikin susah, daftar online tpi harus offline juga, sudah jauh2 ke baldes malah aplikasinya yg menyulitkan, saya sampe berjam2 cuma buat nunggu pw, sangat menguras waktuuuu",0,2025-12-15 10:46:12,
Ssiiip,1,2025-12-15 10:40:55,2.0.4
"Saya udah beberapa tahun punya IKD dan gak dikasih KTP fisiknya,tetapi selama urus ini-itu tetap diminata ktp fisik/fotocopy belum ada yang minta IKD meski di kantor layanan publik/pemerintahan,jadinya bingung sendiri 😅",0,2025-12-15 09:28:04,2.0.4
masa iya buat akun baru suruh masukin nick lalu setelah selesai malah konfirmasi ke petugas buat pindai qr? ini saya cuma mau liat ktp saya doang,0,2025-12-15 09:26:49,2.0.4
